As a client, I want to have the statistics of the team/player of the match on the event page, so that I can decide better on which result to bet.;Help the user to decide on which result to bet on.;"The event provider will retrieve the informations regarding the players who play on an event. These informations are displayed when the user presses the ""statistics"" button within the information section in the event page.";The statistics are correctly shown on the section in the event page. The statistics regard the players who play in the event. The correctness of those informations are left up to the external service.;The information section with the statistics of the players participating the match.;40;0;2;7;;;;;;;;;;;;;;;
As a client, I want, during the match, the current results to be displayed (so when a team scores, the results will be automatically updated), so that I can know how the match is going.;Allow the user to follow the match while making bets.;A new service has to be implemented. This service will retrieve the informations regarding the results made during the live match. A new class will then notify the exchange controller when the results change which will then update the UI with the current results. The UI has to be updated to display the results during the live match.;The UI will correctly display the results during the match. When the match has not started yet, the results section is hidden. The results section will display the correct results.;The results section with the results displayed on it during the live match.;70;2;3;20;;;;;;;;;;;;;;;
As a client, I want to watch the live match directly on the event page, so that I can follow it without leaving the betting page.;Allow the user to follow the match while making bets.;In the event page, during the live match, a video section will be implemented. This section will be filled with a video streaming provided by a partner service.;During the live match the live streaming is properly played on the event page. If the live is not available an error message is displayed. The live displayed is the one related to the event page.;The live streaming of the live match.;50;0;2;15;;;;;;;;;;;;;;;
As a client, I want to have an animated version of the live match, in which only the main actions appear, so that I can see how the match is going.;Allow the user to follow the match while making bets.;The live streaming section will be updated so that the user can interchange the live streaming with the animated version. The results service has to be modified in order to retrieve not only the results but all the actions made by the player. These informations will be processed and displayed with some animations.;The animated version of the live streaming is accessible through the event page. The animated version will show the actions made by the players. The actions retrieved by the service are the same made in the reality by the players. The user can choose either to see the live streaming or the animated version.;The animated version of the live match.;250;1;3;40;;;;;;;;;;;;;;;
As a client, I want a section in which the statistics of the match appear, so that it can help me to decide how to bet during the live match.;Allow the user to follow the match while making bets.;The live streaming section will be updated so that the user can choose to see only the general trend of the match. These statistics are processed from the informations provided by the results service, and then displayed on the live streaming section.;The live statistics are accessible through the event page. The controller will correctly process the actions provided by the service and displayed in a proper way.;The live statistics of the match in the live streaming sections.;60;0;2;7;;;;;;;;;;;;;;;
As a client, I want an info button on each market in which it is explained the condition of winning, so that I can know in which case I win if I bet in that market.;Provide all the informations necessary to the users about the bets they are going to make;In the event page, all the market will have an information button explaining the conditions necessary to win if the user decides to bet in that market.;The button will correctly display the conditions related to the selected market.;The information button displayed on each market on the event pages.;20;0;1;5;;;;;;;;;;;;;;;
As a client, I want the unmatched bets to be cancelled at the beginning of the match or during the breaks (e.g. half time for football, end of sets for tennis etc..), so that the odds can be updated.;Reset the odds after an important event allows the user to change their bets according to the trend of the match.;The exchange system will call the reset function in the matching system to reset all the unmatched lists when it receives a change of results or a change of match status (match begin or break).;All the unmatched lists are correctly reset. The reset function is called only when the results change or there is a time break.;All the bets made by the users are cancelled and the corresponding account balances.;20;0;2;5;;;;;;;;;;;;;;;
As a client, I want to receive my win no further than 30 min after the end of the match, so that I can have my wins as soon as possible.;Increase the system's reliability and reputation.;When the event notifier notifies the end of the match, the system will call the win function passing the result retrieved by the notifier.;All the winnings are paid at the end of the match.;The transaction that charges the users who won the bet.;10;0;1;2;;;;;;;;;;;;;;;
As a legal office member, I want to confirm the verification of the user identity, so that true accounts can access to all the functionality of the system and fake ones be deleted.;Discourage fake users to use the system, in order to prevent identity theft or minor users, and fulfil the condition imposed by the government.;"In the special user information page accessible to the legal office member, there will be implemented a ""verify"" button, which, after being pressed, will modify the database changing the field ""verified"" from false to true.";"The ""verify"" button has to be shown if the user is not yet verified. Once pressed, the verified user must be granted the power to complete all the operation before restricted. The ""verified"" state cannot return to false once it is changed to true. An email will be sent to inform the user that his account is being correctly verified.";The verify button on the employees' control panel when selecting a user. The change of user status once the button is pressed.;40;0;2;5;;;;;;;;;;;;;;;
As an employee, I want an internal messaging service, so that it would be possible to send messages to the users or to other departments.;Facilitate the communications between users and company's departments and between departments.;A messaging service has to be implemented. This service will load the messages sent and then forward to the right recipient's inbox. A proper messaging system UI will be implemented which the users can send messages or see their inbox.;The UI will be correctly modified to allow the users to send messages. The clients cannot specify the recipient, their messages will be forwarded to a general request inbox. The messages sent are displayed in the inbox.;The updated UI, and the messages received in the inbox of the recipient.;150;4;2;25;;;;;;;;;;;;;;;
As a client, I want to send my documents for the identity verification directly in my personal area, so that I don't have to send it through other ways.;Simplify the verification process for the user.;The messaging service will be upgraded allowing the user to upload documents. The personal area of the user will be modified adding a button which permits the user to upload his document.;The documents uploaded by the users are correctly forwarded. The UI to upload a document is only available to the users whose status is not-verified.;The UI for the upload of documents in the user's personal area.;40;0;2;7;;;;;;;;;;;;;;;
As a legal office member, I want to request the user to submit additional documentation, so that the users can prove the authenticity of their informations.;Discourage fake users to use the system, in order to prevent identity theft or minor users, and fulfil the condition imposed by the government.;"In the special user information page accessible to the legal office member, there will be implemented a form in which the office member can write a request to be sent to the user. The message sent will include an ""upload"" button to upload files according to file type and dimension restrictions.";"The form will be correctly shown on the panel. The message generated by the action of the office member will automatically include the company logo and informations, in addition to the text written by the office member. The ""upload"" button will correctly upload the files and it also prevents non-consistent file to be uploaded. A copy of the message is sent to both the user private inbox in his personal page and to his email address. The recipient can reply, and the reply message is queued in the request messages queue.";The message forwarded to the user and visible on his inbox.;40;0;2;5;;;;;;;;;;;;;;;
As a client, I want a contacts page where I can find the information necessary to contact the customer service, so that I can know how to contact the customer service In the case of need.;Group all the informations needed by the user to contact the customer service.;"In the menu bar, there will be a ""support"" button which will lead the user to the support page";The support button will correctly lead the user to the support page.;The support button on the menu bar and the support page;20;1;1;1;;;;;;;;;;;;;;;
As a client, I want to contact a customer service operator through a live chat, so that an operator can directly solve my problems.;Provide an instantaneous customer service to solve the user's problems.;In the support page, there will be displayed the information concerning the live chat (e.g. open time) and a button to open the live chat. To realise the live chat, a real-time messaging subsystem has to be implemented. Furthermore, the users who request to talk to an operator will be put in a queue before being served. Graphic UI for the live chat has also to be implemented.;The buttons to open the live chat is visible on the contact page. The UI for the live chat shows a form to send a message and a display to see the message sent and received. The live messaging system correctly interchanges the messages. The users are served following the FIFO rules.;The UI for the live chat. The button on the contacts page. The messages sent and received during a live chat.;170;3;1;25;;;;;;;;;;;;;;;
As a customer service operator, I want a search system which allows me to access a user information knowing the username or the tax code, so that I can easily find the user's informations.;Provide the informations necessary to the customer service to operate.;In the customer service operator's control panel, a form in which the user's information can be inserted, once submitted the system will do a query to the database returning an error message if the informations are not valid, or it will open a new tab in which all the users' information are displayed.;The customer service operator's panel allows the search of the user. The information displayed are the one requested.;A search form on the operator's panel. The tab with the information retrieved from the databases.;60;0;2;10;;;;;;;;;;;;;;;
As a customer service operator, I want, in addition to the personal information of the client I am assisting, to have access to all the transaction made by the customer, so that I can check those informations.;Provide the informations necessary to the customer service to operate.;In the user's information page opened by a customer service operator a tab containing a table with the users' transactions will be implemented.;The customer service operator's panel allows the search of transactions made by a user. The information displayed are the one requested.;A search form on the operator's panel. The tab with the information retrieved from the databases.;40;0;2;5;;;;;;;;;;;;;;;
As a customer service operator, I want to filter the bet made by a customer by odds, amount and date, so that I can check if the user has met some requirements.;Provide the informations necessary to the customer service to operate.;Implement a form that once submitted will do a query search in the operations made by the selected user;The informations received by the operator are filtered according to the conditions inserted by the operator.;The informations filtered.;40;0;2;5;;;;;;;;;;;;;;;
As a client, I want to disconnect from the live chat, so that I can close the live chat when I ended the conversation.;Allow the customer service operator to serve another customer when the one who he was serving is satisfied.;A disconnect button has to be implemented on the live chat UI. When pressed it will close the tab for the user and the customer operator will be connected automatically to the next customer in the queue.;The disconnect button correctly closes the tab. Once pressed the operator is connected to the customer at the head of the waiting queue.;The disconnect button on the live chat for the user which will close the live chat tab. And, for the customer operator, the connection to a new user.;50;0;3;15;;;;;;;;;;;;;;;
As a customer service officer, I want the user to leave a feedback of the customer service at the end of the live chat, so that we can check the quality of the customer service.;Receive the opinion of the customer service and improve it according to the needs of the users.;When the disconnect button on the live chat is pressed, a new tab in which a survey is displayed. There will be a bunch of question which can be answered selecting a number between 1 and 10, once submitted the results will be saved in a proper database.;The user is redirected to the survey page and once submitted it will close the tab. The opinion provided by the user is saved and sent to the quality checker department.;The redirection to the survey page at the end of the live chat, and the close of this tab at the end of the survey. The user's feedback created from the survey.;60;3;2;15;;;;;;;;;;;;;;;
As a client, I want to see my position in the queue and the average waiting time when I am waiting to talk to a customer service operator in the live chat, so that I can know how much time I have to wait.;Stimulate the user to try to contact the customer service later if the operators are too busy to serve him.;When there is a queue to access the live chat, the live chat UI will display the waiting informations calculated by the system. It will provide the number of user in the queue (a counter) and the average time for serving the past 20 people.;The informations are correctly displayed when the user is waiting. These informations are hidden when the user is connected with an operator.;The number of user in the queue and the average time for serving one person.;20;0;2;5;;;;;;;;;;;;;;;
As a customer service officer, I want the user to answer some question about his problem when entering a live chat, so that we can assign him an operator from the most suitable department;Increase the efficiency and effectiveness of the live chat.;When the live chat button is pressed, instead of opening directly the live chat page, the user will be asked to answer a few question. The system will analyse the answers and put on the queue for the right group of operators. Multiple queues have to be implemented, one queue for each type of problematic.;The system will put the user in the right queue. The questions are always asked when a user clicks the live chat button on the contact page.;The questions related to the problem the user needs to solve, and the;35;1;1;10;;;;;;;;;;;;;;;
As a client, I want a tutorial/FAQ page, so that I can learn how to use the system and eventually resolving the problems I face;Provide the users with the tools to auto-solve their problems.;A FAQ page has to be implemented. This page is accessible through the support and contacts pages.;The FAQ page can be opened by clicking the link in the support and contacts pages. The FAQ page will contain a bunch of sections which will answer some common questions.;The FAQ page and the link to access it.;30;1;1;5;;;;;;;;;;;;;;;
As a customer service operator, I want the user to have access to the FAQ related to his problem before requesting the service of an operator, so that the user can solve his problem by himself without wasting an operator's time;Prevent the user from contacting the customer service when he is able to solve his problem by himself.;The system will suggest some frequent problem that may be related to the user's problem. These suggestions will be displayed as links to the related question on the FAQ page.;The question suggested will be related to the answers provided by the user when he enters the live chat. The link will redirect the user to the proper section in the FAQ page. The user can ignore the suggestions.;The suggestions showed by the system before opening the live chat.;40;0;2;7;;;;;;;;;;;;;;;
As a customer service officer, I want the user to be redirected to the email support page when he tries to access to the live chat when it is closed, so that he can still receive support.;Provide an alternative way to receive support when the live chat is closed.;Before opening the live chat, the system will check the current time. If the current time is not in the live chat opening time slot, the system will redirect the user to the internal messaging system showing a message that informs the user the reason why the live chat has not been opened.;The user is redirected to the internal messaging service only when the live chat is closed. When the live chat is opened this check will not do anything. The system will inform the user about the live chat opening time.;The error message when the live chat is closed. The load of the messaging system page when the user attempts to open the live chat in during the closing time slot.;20;0;2;3;;;;;;;;;;;;;;;
As a customer service operator, I want the greetings to be sent automatically when a session is started, so that I don't have to do it manually.;Automatize some formalities.;When the user is dequeued from the waiting list and connected to an operator, the system will show a predefined message containing the informations about the operator he is going to talk with and some greetings.;The message is displayed only when the system connects the user with an operator.;The automatic message displayed at the beginning of the conversation.;15;0;1;5;;;;;;;;;;;;;;;
As a customer service quality checker, I want the live chat to be recorded, so that we can monitor the behaviour of the operators.;Allow analysing the conversation between the users and the customer service in order to train new employees or to check irregularities.;When the user is disconnected with the live chat, the system will create a transcript of the conversation which will be saved in a database.;The system will create the transcript and save it in the database. The transcript will be comprehensive of the informations of the operator and the user and other basic informations.;A transcript of the conversation.;40;1;1;7;;;;;;;;;;;;;;;
As a customer service quality checker, I want to enter any live chat in progress, so that I can check on real time the work of the operators.;Allow analysing the conversation between the users and the customer service in order to train new employees or to check irregularities.;An UIfor the customer service quality checker has to be implemented. In this UI there will be a list of the current in progress chats. By clicking on one of the listed chat. The quality checker will be redirected to the selected chat. A button for going back will be also implemented.;The new UI will list all the chats that are currently in progress. The opened chat is the one selected by the quality checker. When a chat is closed it will be removed from the list, vice-versa when a new chat begins it will be shown on the list. The back button will redirect the quality checker to the list of chats.;The list of current active chats. The buttons to go back.;50;1;1;7;;;;;;;;;;;;;;;
As a client, I want to see when the operator is typing, so that I can now when he's answering;Inform the user when he is receiving an answer.;"The live chat will support a typing detector. When the detector detects the typing in the message form it will turn on a flag, the counterpart will show an ""is typing"" message when this flag is raised. There will be two flags one for the user and one for the operator. The typing detector will also detect when the message form is blank, turning off the corresponding flag.";"The ""is typing"" message is shown only when the user or the operator is typing. It will correctly hide when the one who was typing send the message or cancel the message he was writing.";"The ""is typing"" message.";40;0;2;5;;;;;;;;;;;;;;;
As a client, I want URLs sent by the agent to be linkified and opened in a new window, so that the chat is not forced to close.;Prevent the user from accidentally closing the live chat when he opens an URL.;The system will force the browser to open a new tab when pressing an URL during a live chat.;The system will not load the URL on the same page of the live chat.;N/A;5;0;1;3;;;;;;;;;;;;;;;
As a client, I want to be given the possibility to get a transcript of the chat via email, so that I can re-read the conversation.;Allow the customer to keep eventual instructions provided by the customer service to solve his problem.;In the live chat UI, a tick box is implemented. If ticked, at the end of the chat the system will send a copy of the transcript (already created for the quality checker) to his inbox.;The tick box is visible and can be ticked. The system will detect if the box is ticked or not, and if it is, it, will call the messaging system and forward the transcript. No transcript is forwarded if the user does not tick the box.;The message containing the transcript of the chat. A tick box in the live chat UI.;20;0;2;5;;;;;;;;;;;;;;;
As a client, I want to be notified (e.g. with a sound) when the agent sends a message during a live chat, so that even without the chat tab opened I can know when the agent has replied.;Inform the user when he received an answer.;When a message is received, the system will call a function to make a notify sound.;The sound is played when the user receives a message in the live chat.;A notification sound at the reception of a message.;10;0;1;5;;;;;;;;;;;;;;;
As a customer service officer, I want a live chat session to be interrupted for inactivity after a period of inactivity, so that I can serve another customer.;Prevent non-active users to occupy an operator in vain.;At the reception of a message, the system will set the timer which will be reset when the user replies. The timer, if it reaches the 0, will call the disconnect function.;The system will disconnect the user when he is not active for a long period of time. The timer is reset each time the user send replies.;The automatic disconnection from the live chat.;15;0;1;5;;;;;;;;;;;;;;;
As a client, I want to change my password, so that I can update it when I feel it can be compromised;Increase the security level of the users' account.;In the user's personal area, a button to modify the password is created. When pressed a form to insert the old and the new password is shown. The system will check if the old password submitted corresponds to the actual password, if it is correct the system will modify the password. otherwise, an error is displayed.;The user is allowed to access the system with the modified password. The user is no longer able to access the system using an old password. The system will not update the password if the user inserts a wrong old password. The system will check not update the password if it is not conformed with the minimum security level.;The user can successfully login with the new password. An error message is displayed when the update of the password fails.;30;0;2;7;;;;;;;;;;;;;;;
As a client, I want to change my username and email, so that I can update them if I want.;Allow the user to freely decide to modify his information.;In the user's personal area, a button to modify the email and username is created. The system will check if the username and/or email are already used by another user. If no one has used them yet, the system will update them, otherwise, it will send an error message.;The user is allowed to access the system with the modified email or username. The user is no longer able to access the system using an old email or username. The system will not update the password if the user inserts an already existing username or email.;The user can successfully login with the new email or username. An error message is displayed when the update of the email or username fails.;30;0;2;5;;;;;;;;;;;;;;;
As a client, I want to request a temporary password to be sent to my email if I loose it, so that I can speed up the payment process.;Allow a user to access the system even when he does not remember the password.;The authentication system will generate a temporary password when the user requests it, it will be saved in the database. The system will generate an automatic email containing the temporary password and it will be forwarded to the email associated with the user.;The user will receive an email containing the temporary password. The user will be able to access the system with the temporary password.;An email with a temporary password.;40;0;3;7;;;;;;;;;;;;;;;
As a client, I want to modify the temporary password at the first access after the password reset, so that I can choose my own password.;Allow the user to choose his own password to access the system.;The system will detect the login with a temporary password. It will redirect the user to the password modification page. However, it will not ask for the old password (obviously). Once submitted the system will update the password.;The user is forced to modify the password when login with the temporary password.;The redirection to the password modification page.;15;0;2;5;;;;;;;;;;;;;;;
As a client, I want to log in with a 4 digit PIN on my smartphone, instead of using my username and password, so that I can speed up the login process on my mobile device.;Simplify the authentication process for mobile devices.;A PIN field has to be added to the user class. The system will be modified to detect the type of device on which the system is running, if it is a mobile, when attempting to log in it will redirect to a PIN insert page. If the user has not chosen one, he will be asked to inserting one.;The PIN inserting page is visible only on mobile devices. The user can login using the PIN he has chosen. In the normal UI the user must login with the password. The system asks the user to insert a PIN if there is no PIN associated with the user.;The interface for the login with the PIN and the interface for inserting a new one.;50;2;3;10;;;;;;;;;;;;;;;
As a client, I want the system to verify properly the identity of the person who is attempting to reset a password, so that I third person cannot get in the system.;Improve the security measurements adopted by the system.;Before sending the temporary password, the system will retrieve from the database the personal questions the user selected during the registration process. These question will be displayed on the UI along with the form in which the user can put the answers. Once submitted, the system will check the correctness of the answers, if they are correct the system will normally send a temporary password. Otherwise, a message error is displayed.;The temporary password is not sent if the user does not insert the right answers to the secret questions. A temporary password is sent if the user verifies correctly his identity. The UI will allow the user to insert his answer, The question provided are the one chosen by the user.;The UI showed when the user attempts to reset his password. The error message when the user does not insert the correct answers, or a temporary password if everything is fine.;30;0;2;5;;;;;;;;;;;;;;;
As a client, I want to have the possibility to receive a monthly report of my activities, so that I can have a sum of my transactions periodically.;Allow the user to receive his account balance periodically.;A report generator service has to be implemented. This service will retrieve the informations from the database and generate a file. This file will be sent by calling the messaging system. The report generator is activated through the timer service for only the user who has enabled the specific setting in their personal area.;The setting to enable the monthly report is fully working in the personal area of the user. The report contains all the transactions made by the user in that specific month. Only the user who has enabled the monthly report will receive it. The report is sent only at the end of the month.;The monthly report for the users who have activated the option. The button on the UI for activating the monthly report.;40;2;2;7;;;;;;;;;;;;;;;
As a client, I want to close my account, so that I can remove my informations in the system when I am no longer interested in using it.;Allow the user to remove his account from the system.;In the user control panel, a button to delete the user's account has to be implemented. Once pressed the system will ask for the password, if the password is correct the system will disconnect the user and remove the account from the database.;The user is deleted only if he verifies his identity by inserting his password. The users who have deleted their account will no longer be able to log in. The UI will allow the user to request the deletion of the account from the system.;The updated UI adding the possibility to delete a user's account. The removal of the account from the users database.;20;0;2;5;;;;;;;;;;;;;;;
As a client, I want to have a list of IP address and date of the latest access to the system, so that I can check if a third person has accessed my account.;Improve the security measurements adopted by the system.;The controller will register the IP address from which the user logs in at it will save those informations in the database. A modal will be implemented to display the latest login informations.;The modal containing the latest login informations is displayed every time the user login. It will contain only the informations regarding the access to the system related to the user who has logged in.;The modal with the login informations.;30;0;2;5;;;;;;;;;;;;;;;
As chief legal officer, I want the user registration process to be completed only if he accepts the terms and conditions of the contract, so that the users are discouraged to do undesired behaviours.;Prevent ambiguity whenever there are problems between the users and the company;"The tick box for the terms and conditions in the registration form will be set as ""required"", this will prevent the user from completing the registration without accepting the terms.";The system prevents any registration of people who do not tick the acceptance of the terms and conditions, blocking the process until the users do not tick it.;The tick box in the registration form to accept the contract.;15;1;2;2;;;;;;;;;;;;;;;
As chief legal officer, I want the users to be notified whenever the terms and conditions of the contract change, so that the users can be aware of his current duties and rights.;Prevent ambiguity whenever there are problems between the users and the company;When the terms and conditions changes are submitted, it will be generated an automatic email that will be broadcasted to all the users.;Every user registered in the system will correctly receive an email containing the changes and a link to the page in which the new terms and conditions are displayed. This email will be sent only if the legal officer submits the changes.;The email containing the modifications to the terms and conditions of the contract.;20;1;1;4;;;;;;;;;;;;;;;
As a client, I want to have access to my contract with the company, so that I can know my rights and duties.;Improve the transparency of the company.;A link to the contract is put next to the tick box for the contract in the registration process and in the personal area of the user.;The link inserted redirect the user to the contract.;Link to the contract page.;4;0;2;1;;;;;;;;;;;;;;;
As a client, I want to have access to the full privacy policy, so that I can know how my data are protected.;Provide the user with the informations regarding the privacy policy.;A link to the privacy policy is put next to the tick box for the contract in the registration process and in the personal area of the user.;The link inserted redirect the user to the privacy policy.;Link to the privacy policy page.;4;0;2;1;;;;;;;;;;;;;;;
As a client, I want the system to provide promotions, so that I can unlock bonus credit to use in the system.;Stimulate the users to use the system or to attract new users.;A promotion service has to be implemented. This service will store a bunch of promotions. For each promotion, a table with all the users who have activated the promotion is stored. The service will check the informations regarding the transactions made by the user, if he has satisfied the condition to unlock a bonus credit, it will calculate the import and then it will call the accounting service to credit the bonus. A promotion is composed of the name, the conditions, the import of the bonus in % and the maximum bonus achievable.;For a given promotion, the service calculates the correct amount of bonus credit to be charged. The accounting service keeps separate the bonus credit from the real credit. Users who have not fulfilled the condition to unlock the bonus will not receive any bonus.;A new database grouped by promotions containing a list of users who have activated the promotion. The charge of bonus credit to the users who fulfilled the promotion conditions.;105;3;2;30;;;;;;;;;;;;;;;
As a client, I want to have the possibility to activate promotions, so that I can unlock bonus credit.;Stimulate the users to use the system or to attract new users.;A promotion page will be implemented, this page contains a list of promotions and buttons to activate it. Once the user presses the button, the user will be put on the list of users who have activated the list.;The UI for the promotions is well formed. The users who press the button is put on the right promotion list.;The UI for the promotions and the user inserted on the promotion list.;40;1;1;7;;;;;;;;;;;;;;;
As a product owner, I want the promotions offered to have an expiration date, so that we can offer more promotions.;Stimulate the users to play frequently.;The promotion class will be modified adding the expiration date. The system will check if the expiration date is passed, if it is passed it will display an error message.;The user will not be able to activate an expired promotion.;An error message when the user attempts to activate an expired promotion.;5;0;1;2;;;;;;;;;;;;;;;
As a marketing team member, I want the expired promotions to be removed from the promotions page at the end of each day, so that expired promotions are no-longer visible.;Prevent the user from seeing promotions that are no longer available.;A timer is set for each promotion when the expiration date for a promotion arrives, the timer will call a function of the promotion service in order to remove the promotion from the promotion page.;The timer will call the function only at the expiration date of the promotion. The promotion listed in the promotion page is removed.;The disappear of the expired promotion from the promotion page.;10;0;1;2;;;;;;;;;;;;;;;
As a product owner, I want the withdrawal of bonus credit to be not possible, so that the client doesn't receive free money.;Force the user to use the bonus credit.;The bonus credit will be added to the non-withdrawable credit.;The user who attempts to withdraw a bonus credit is stopped.;N/A;2;0;1;1;;;;;;;;;;;;;;;
As a client, I want the terms and conditions of a promotion to be clearly visible on the promotions page, so that I can decide whether to participate or not.;Avoid problem with a client who applies for a promotion by providing him all the conditions necessary to achieve and use it.;Next to a promotion listed in the promotion page a button to open the conditions of the promotion has to be implemented. When it is pressed a view for the conditions is displayed.;Each promotion in the promotion list will have a button to access the conditions to unlock the bonus. The condition will be related to a certain promotion.;The view for the condition to unlock the credit bonus of a promotion.;15;0;1;2;;;;;;;;;;;;;;;
As chief legal officer, I want the user to accept the terms and condition of a promotion in order to participate, so that the user must respect them.;Avoid problem with a client who applies for a promotion by providing him all the conditions necessary to achieve and use it.;"A message showing that pressing the ""activate"" button to activate a bonus the user will automatically accept the condition of the promotion will be displayed.";"The message is properly shown near the ""activate"" button.";The message for accepting the condition of a promotion.;3;0;1;1;;;;;;;;;;;;;;;
As a product owner, I want the bonus credit unlocked by the users to have an expiration date, so that they will loose it if they don't use it in time.;Permit the company to lose less money.;The timer will be set to call the accounting service which will remove all the credit bonus expired and not used by users.;The bonus credit expired will be subtracted to the total bonus credit. The user will no longer be able to use the expired bonus credit. The credit will be available until the expiration date arrives. The bonus credit will not decrease if the user has already used it before the expiration date.;The decrement of the bonus credit when a bonus credit expires.;20;0;2;2;;;;;;;;;;;;;;;
As a client, I want to have a list of the bonus I have unlocked and the respective expiration date, so that I can know within when I need to use the bonus credit.;Provide the users with the information regarding the bonus credit they have unlocked.;The personal area of the users is updated in order to show the bonus they have unlocked along with the expiration date and amount of bonus credit.;The bonus displayed are only the one unlocked by the user. The used bonus credit is not displayed, as well for the expired bonus credit.;The updated personal area showing the bonus credit informations.;20;0;1;2;;;;;;;;;;;;;;;
As a marketing team member, I want a promotion code form in a section of the user's personal area in which a user can activate a promotion by inserting a code, so that only users with a specific code can activate the bonus.;Provide promotions to specific users.;The promotion service will be upgraded in order to support the activation of promotions through promotion codes. In the personal area, a form to insert a promotion code is added. The service will keep a list of available promotion codes, and will check on this list if the code inserted by the user is valid.;The user can activate a promotion with a promotion code. The existing activation process remains valid.;A form to insert the promotion code.;25;0;2;5;;;;;;;;;;;;;;;
As a marketing team member, I want the promotion code system to return a proper message when a user tries to activate an expired code or a non-existing code, so that a non-valid code is not activated.;Prevent the user from activating non-valid promotions by using promotion codes.;When a promotion code expires, it will be removed from the promotion codes list, so that when the system checks the validity of the code, it will not find the code on the list and will return an error message.;The promotion code is removed from the list when it expires. The user receives an error message when the code is not (or not more) valid.;The invalid code error message.;10;0;1;2;;;;;;;;;;;;;;;
As a marketing team member, I want in my control area an option to insert a new promotion, so that a user is convinced to play.;Stimulate the users to use the system or to attract new users.;An UIfor the marketing team member has to be implemented. In this UI the employee can insert a new promotion by specifying the information regarding the promotion. Once submitted the promotion service will create the relative table. The promotion is put on the promotions list.;The UI for the marketing team member correctly displays the form for inserting a new promotion. A table for the new promotion is created once it is submitted. The new promotion is visible through the promotion page.;The UI for the marketing team member and the new promotion inserted on the promotion page.;30;0;2;5;;;;;;;;;;;;;;;
As a marketing team member, I want an email to be sent to every user who has allowed to receive promotional messages when I insert a new promotion, so that every user can know when a new promotion arrives.;Advertise the promotions available to the users and stimulate them to use the system.;When a new promotion is submitted the promotion service will generate an email which will be sent to all the users through the massaging system.;The email is sent to all the users. The email is sent only when a new promotion is available and it will contain the informations regarding the promotion.;The email containing the information regarding a new promotion.;15;0;1;2;;;;;;;;;;;;;;;
As a marketing team member, I want to select the type of promotion, whether it is general (published in the promotions page) or specific (activable only if specific users insert the promotional code on their personal area), so that different users can get different bonuses.;Provide promotions to specific users.;In the marketing team member UI, the form for inserting a new promotion is modified. The modifications will allow specifying whether it has to be published in the promotion page or if it has a promotion code associated.;The UI for the marketing team member shows two different tabs for inserting a new promotion. The promotion submitted through the general promotion form will display in the promotions page. The promotions activable with code are not displayed on the promotion page.;The update UI for the insertion of promotions.;30;0;2;5;;;;;;;;;;;;;;;
As a marketing team member, I want to send the promotion codes only to specific users by selecting within a list of condition (e.g. users who have made only one deposit, users who haven't played for a while etc...), so that only users who meet some requirements can get a bonus.;Provide promotions to specific users.;In the marketing team member UI, the form for inserting a new promotion is modified. The modifications will allow specifying the users who will receive the promotion code. Once submitted the system will generate the email containing the promotion code and it will forward to all the user who respects the conditions specified by the marketing team member.;The email is forwarded to only the user who respects the conditions imposed by the marketing team member. The UI allows the marketing team member to specify the conditions of the users who will receive the email.;The updated UI for the marketing team member and the email containing the promotion code sent to the users.;60;0;2;15;;;;;;;;;;;;;;;
As a client, I want the customer service operator to have the ability to credit bonus directly from his control panel, so that in case I have the right to have a bonus credit I can have it without wait any further.;Provide a manual method to charge bonus credit .;In the user's information page opened by a customer service operator, a form to credit a bonus will be implemented.;The UI for the customer service operator is updated adding the functions to call the accounting service and credit a bonus.;The updated UI for the customer service operator.;20;0;2;5;;;;;;;;;;;;;;;
As chief legal officer, I want a file upload form to appear in the user's personal area when he register a new credit card, in which he has to upload a copy of the card itself;Verify the possession of the card (the card is not stolen);When the user inserts a new card the system will show a form on the panel control. This form will allow the user to upload the document which will be forwarded to the department who verifies these things.;The document is correctly forwarded to the competent department. The form is not shown if the user does not insert a new credit card.;The interface showed on the personal area to upload the document.;20;0;2;5;;;;;;;;;;;;;;;
As a product owner, I want the system to offer a casino system, so that we can offer more entertaining systems to the users.;Gain market share.;A new UI for the casino has to be implemented. The menu bar will have a button to interchange the exchange system and the casino system.;The structure for the casino system is made. The user can access to the exchange and the casino through the menu bar.;The UI for the casino system.;40;3;1;5;;;;;;;;;;;;;;;
As a client, I want to use the same account for the exchange system and the casino, so that I don't have to create a new account.;Avoid the user to create multiple accounts to use the different services offered by the system.;The login button on the casino will redirect to the login page already existing. The main layout will be valid for the exchange system too.;The user can access the system using an account created in the exchange and vice-versa. A user who has already created one account in one system will not allow creating a new one in the other.;The login button on the casino system.;5;0;1;1;;;;;;;;;;;;;;;
As a client, I want to use my funds in both the exchange system and the casino, so that I can use my already in-the-system credit.;Allow the user to use the credit he has in the system without having to deposit.;The user can access his personal area from the casino system. In there he will be able to do all the actions he was able to do in the exchange system.;The user can successfully access his personal area.;The update UI for the casino system.;10;0;1;2;;;;;;;;;;;;;;;
